Text,Predicted,Target
" the product descript said adjust waistband .they do n't .i 'm send back .also , horribl rough materi .",Product Description Issue,Product Description Issue
" Love way look .Love way feel .Love way work .Just one small problem make product worthy one star.The spring bar attach hold strap watch feeble small .The rubber band simply come apply much pull .But flexible , stretchable rubber band 's unavoidable pull band properly wear it.Imagine swimming watch ... The problem easily fixed proper replacement spring bar .But 's shame I go .Totally ruin experience.UPDATE : Went jeweler measure fix watch .He measured watch band 24mm ! ! !! I excuse wrong product description .That fatal mistake.The actual pin 22mm ! ! !That 's coming .",Product Description Issue,Product Description Issue
" This cape I ordered cheap cheesy flimsy .Looked like something ten year old would wear , price I expected better .The product description outright lie .",Product Description Issue,Product Description Issue
" The bag big heavy .I return it.Though product description shipment return listed free , I charged shipment way .",Product Description Issue,Product Description Issue
" Pretty much expected ; product description n't fully accurate .( The product description say Made US .A large tag inside clearly state Made China .Believe dont , one criterion choice . )The bag n't * quite * big older x-small theyve quit makingwe oneand one large velcro-fastened flap pocket one two smaller mag-snap one ( neither hold iPhone 6 Plus ) .The day I received , I filed return .( I wo n't go problem UPS handling returnsevere , topic , I hope n't hinder pricey refund . )Maybe 'll like bag : fit certain niche : mine .",Product Description Issue,Product Description Issue
" the product descript indic , `` drawstr enclosur keep item secur within laundri bag . ''that accur .the drawstr stay close .",Product Description Issue,Product Description Issue
 I got costume mostly I love tutu frill- costume arrived NOT tutu .There absolutely disclaimer product description tutu separate .,Product Description Issue,Product Description Issue
" i order , wait , open disbelief , modifi disbelief small , , dimens note product descript .ok .paid $ 7.25 return .what 's wrong pictur ?",Product Description Issue,Product Description Issue
" This peel one , like disposable one .I n't bother try , return back directly .My fault , read product description carefully .",Product Description Issue,Product Description Issue
 Only reason one star ca n't give 0 star .Super cheap looking loud crack thing product description Amazon .And way real leather .This false advertisement .,Product Description Issue,Product Description Issue
 This men 's size .Not even close !It small 10 year old son .The product description need changed,Product Description Issue,Product Description Issue
 0 star ! ! !i 'm happi product descript .it 's lie i suggest item anyon .,Product Description Issue,Product Description Issue
" i order product assum would one photo , n't .when i went back check product descript , one liner say graphic may vari .i end get one shirt spiderweb short word `` the amaz spiderman '' .it definit nice one shown websit .",Product Description Issue,Product Description Issue
" i misl text product descript claim product remov all push pin watchband .i care sure band properli align forc would appli pin remov keep direct arrow shown watchband .after bend two suppli mandrel , i stop .the tool capabl hold watchband squar mandrel .the tool job , cost return would worth .save money !i bought sever product year amazon previou descript product capabl prove accur , i reli word - somebodi realli goof one .",Product Description Issue,Product Description Issue
 By product description I assumed belt I previously purchased retail store .These ; ( I order 2 thinking I found ) one light duty le half thickness .,Product Description Issue,Product Description Issue
" bass penni loafer i alway wore kid , i rememb .i realli want replac `` fake '' penni loafer hope origin would , n't work .they 're nice , but - burgundi patent leather ... i hope , mention product descript !not , photo doe not look like patent leather ... mislead .secondli , 're narrow .my feet n't wide slightest , i quit pair narrow shoe , veri narrow , 're mark 7 m. send back continu penni loafer search ... sad .",Product Description Issue,Product Description Issue
" i consid loyal ryka custom , anymor .these suppos `` cross-train '' sneaker do not cushion support arch support .i felt like i run barefoot .the product descript total mislead .i aerob , step class , cross train , play volleybal 10 year shoe live descript .i weigh 143lb 5 ' 4 i usual run treadmil stop 12 minut run feet hurt sole , toe , arch .later night i soak feet rub pain .a month ago i bought ryka cross trainer enhanc return right away ; problem enough cushion support .i wonder test shoe ryka anorex petit person.i bought pair ryka 5 year ago ( 2nd pair time ) still sneaker i compar recent purchas inferior one i bought 5 year ago , poor qualiti ridicul .i n't mind pay money good sneaker , .the qualiti sneaker gone toilet .if i could give zero star i would .do n't wast time money sneaker .i would n't doubt 5 star posit review site peopl work ryka .there way could run , step class especi jump sneaker , sore sorri .these sneaker suck ! !the compani need reevalu design qualiti i may consid come back loyal custom , otherwis n't wast time crappi sneaker .",Product Description Issue,Product Description Issue
" I spent bit time looking `` right slipper '' I wanted wool slipper decent sole .These came size larger I ordered , made synthetic upper .The footbed look real wool upper defiantly .I went back read product description said `` authentic sheepskin '' statement I verify authentically untrue .",Product Description Issue,Product Description Issue
 thi watch much larg wrist .i suggest amazon includ accur size inform product descript watch .,Product Description Issue,Product Description Issue
" Good : Product cheap work OK provided pin stubborn long.Bad : Picture provided product description highlight `` Color n't make difference , thickness plastic !`` Well , product I received thin flimsy one depicted `` Standard Duty '' .Not nicer Heavy-Duty one.I specifically chose item/vendor advertised higher quality .Nope .Same thin cheap plastic others .Basically , photo lie ... unless vendor trying say `` Thicker plastic better ... sell cheap , thin , flimsy model .`` ( Note : several year ago , I one made thicker plastic much nicer easier use . )",Product Description Issue,Product Description Issue
