Text,Predicted,Target
 receiv packag one week expect deliveri date .after wait two week one boot smaller .veri dissapoint,Delivery and Return Issue,Delivery and Return Issue
" the product arriv 2 day deliveri date soon wife open , zipper broke .i sent back ( my expens ) shall see ... not happi .",Delivery and Return Issue,Delivery and Return Issue
 thi review 100 % actual compani boot sold barebon workwear sinc i yet receiv order .i order boot 12/3 son christma - love cowboy boot total worn old pair look like great choic .accord origin order pay ship i receiv notif item would ship 12/7-12/10 estim deliveri date 12/12-12/17 .on 12/18 receiv i went onlin amazon select contact seller sent email wait respons .on 12/19 i still heard i email anoth time .after hear i tri call sever time .i final abl talk someon barebon told glitch comput sever order never went thru mine includ .she said would process order would receiv christma - best could 3 day ship would 24-48 hr would take warehous get order readi .so i ask could n't overnight ? ?and get - could overnight shipe charg would end cost item haha serious -- - problem .i think owe custom make situat right given could still get gift us could tree christma .thank listen vent .hope n't reflect qualiti boot sinc custom servic littl desir .oh i forgot mention - offer remov ship charg -- still n't fix issu ! !!,Delivery and Return Issue,Delivery and Return Issue
" This review company , product.After long search bra I would comfortable , I finally found one .I loved .It actually felt comfortable.However , recent trip home , unforeseen circumstance caused replace .Just couple hour leaving flight , receive call close relative ER really well .We bolted door hospital .Even , I able stay hospital le hour rushing door catch flight .The reason I able make plane flight delayed .But resulted leaving luggage home.I came back school minimal undergarment immediately purchased replacement .I disappointed see company subscribe Amazon 's prime shipping , I pay shipping , I also wait expected two day .The delivery date come go , I give couple day see error .Nope .The package never arrived .I contact Moving Comfort 's customer service , finally replied today .Not timely .I ask refund original package reorder new one .Not refund , tell take FedEx , delivering second order I change delivery address .Even , n't refund order either .Logic much ?Obviously , company care customer .I taking business elsewhere.Stay away heartless money monger .",Delivery and Return Issue,Delivery and Return Issue
" This bead inferior quality .Not brilliant silver displayed , pewter color .It look totally place next real Pandora beads.Also , Pugster WORST vendor I 've ever dealt Amazon .There multiple problem order .First , item shipped WELL estimated delivery date .Only I inquired order , shipped .On top , several day later I received email saying Pugster control shipping , I wait 10 day asking status .No apology delay ; attempt shift blame USPS .Very irritating I email proving waited 2 week ship order correspondence .Furthermore , problem n't even related shipping speed .Rather , problem Pugster DID N'T SHIP IT .Once shipped , USPS delivered quickly .To , show lack integrity company try shift blame someone else .I would okay delay , Pugster would honest.Further , package arrived , item missing .The invoice listed item , check mark next .There explaination missing , I could expect .I emailed 48 hour ago , still response .DO NOT business Pugster - deceptive vendor .",Delivery and Return Issue,Delivery and Return Issue
" First , shipping HORRIBLE .. Got 4 day pasted delivery date I go open realize TINY bag really ..I bought trip Florida use Disney Parks easier bag carry I ca n't even fit wallet bag ..I NOT buying company .",Delivery and Return Issue,Delivery and Return Issue
 I ordered two sterling silver `` A Mother Holds Her Childs Hand ... '' necklace mother sister Mother 's Day .I ordered back May 2nd estimated delivery date 5/12 .Today May 23rd tracking status say still transit somewhere .This ridiculous Mother 's Day two week ago ... Buyer beware receive product time ... I make post I actually hear word family received necklace .,Delivery and Return Issue,Delivery and Return Issue
 i order two sterl silver `` a mother hold her child hand ... '' necklac mother sister mother 's day .i order back may 2nd estim deliveri date 5/12 .today may 23rd track statu say still transit somewher .thi ridicul mother 's day two week ago ... buyer bewar receiv product time ... i make post i actual hear word famili receiv necklac .,Delivery and Return Issue,Delivery and Return Issue
" i receiv nail polish much sooner estim deliveri date , upon open packag i saw nail polish leak everywher wrap .half bottl leak leav extrem annoy i spent money half empti bottl .",Delivery and Return Issue,Delivery and Return Issue
" Even though costume look decent front , large zipper back cover entire length costume .need buddy , wife girlfriend zip ca n't length zipper.Besides fact amazon changed original delivery date halloween ruined halloween plan I ended staying home , zipper arrived defective pouch .How could brand near item arrive defective ? , thats another story .There many flaw design make wonder designer trying get back boss purposely putting defective item.Also n't broad shoulder super small waist , n't waste time money ordering this.A note designer want modify costume:1 ) make length longer least 3 inches2 ) get rid zipper men ( ... Bob zip ? ? ?ridiculous ! ! !) 3 ) make fit average man , someone broad shoulder 6- pack stomach",Delivery and Return Issue,Delivery and Return Issue
" even though costum look decent front , larg zipper back cover entir length costum .need buddi , wife girlfriend zip ca n't length zipper.besid fact amazon chang origin deliveri date halloween ruin halloween plan i end stay home , zipper arriv defect pouch .how could brand near item arriv defect ? , that anoth stori .there mani flaw design make wonder design tri get back boss purpos put defect item.also n't broad shoulder super small waist , n't wast time money order this.a note design want modifi costume:1 ) make length longer least 3 inches2 ) get rid zipper men ( ... bob zip ? ? ?ridicul ! ! !) 3 ) make fit averag man , someon broad shoulder 6- pack stomach",Delivery and Return Issue,Delivery and Return Issue
